Survived,Age,SibSp,Parch,Fare,Sex_female,Sex_male,HasCabin_No,HasCabin_Yes,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,NameLen,Embarked_C,Embarked_Q,Embarked_S,FamilySize,FamilyClass_LargeFamily,FamilyClass_MediumFamily,FamilyClass_Single,FamilyClass_SmallFamily,FareReal,UseGT,UseGT_0,UseGT_1,Pclass_1,Pclass_2,Pclass_3,AgeLevel_Children,AgeLevel_Middle,AgeLevel_Old,AgeLevel_Teenager,AgeLevel_Youth,Mother_No,Mother_Yes,D_Female_Family,S_Male_Family
1,0.6775767765127911,1,0,0.4631645355609647,1,0,0,1,0,0,0,1,0,0,1.685904317739891,0,0,1,0.059159876663617626,0,0,0,1,0.44050861409508024,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.0668405746530329,1,0,-0.37113105306615285,1,0,1,0,0,0,0,1,0,0,0.7663905082020578,1,0,0,0.059159876663617626,0,0,0,1,-0.18076244390201507,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1,0.16695242980423952,0,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1,-0.3436719169043121,1,1,-0.05824881730444247,1,0,1,0,0,1,0,0,0,0,-0.15312330133577545,0,0,1,0.6792945838081278,0,0,0,1,0.5349078127797564,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1,0.6775767765127911,1,1,1.5700767673989782,1,0,0,1,0,0,0,1,0,0,2.950235805854412,1,0,0,0.6792945838081278,0,0,0,1,0.42995547440797754,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
0,1.7717718051739733,0,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
0,0.4587377707805547,0,0,0.1455855532655285,0,1,0,1,0,0,1,0,0,0,-0.4979409799124629,1,0,0,-0.5609748304808925,0,0,1,0,1.001147757502852,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.3238530923454985,0,0,-0.4868042902435296,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,-0.4453472808788015,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.8542962636128637,0,2,0.9412945406016375,1,0,0,1,0,1,0,0,0,0,-1.0726371108736086,0,0,1,0.6792945838081278,0,0,0,1,0.3760408686518868,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,1.2611474584654216,0,0,-0.36022566259328836,0,1,1,0,0,0,1,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,-0.1558180312544594,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,2.209449816638446,1,1,0.932235235242972,0,1,0,1,0,0,1,0,0,0,-0.38300175372023376,1,0,0,0.6792945838081278,0,0,0,1,2.8004885812119844,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
0,-0.5625109226365484,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.32995188431588685,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.38579143553647594,0,0,-0.5187635063699324,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.5184490993724227,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1.6258791346858157,1,0,0.9134462359291,1,0,0,1,0,0,0,1,0,0,1.9157827701243495,1,0,0,0.059159876663617626,0,0,0,1,0.9554838719537501,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0,1.2611474584654216,0,0,-0.516247032659192,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.5126930506721376,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,-0.5557694654877414,0,2,-0.5061811378162305,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,1,0,0.6792945838081278,0,0,0,1,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
0,0.5316841060246336,1,0,-0.1387759760481347,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,0,0,1,0.059159876663617626,0,0,0,1,0.3507142543706322,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0.4587377707805547,1,1,-0.1760197869670924,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,0.6792945838081278,0,0,0,1,-0.47585433899031276,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
1,-0.044935832269739566,0,0,0.0021465517533267057,1,0,1,0,0,1,0,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.3400115896635836,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,1.4070401289535792,0,0,-0.38462790919979717,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.6878165159327575,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,-0.1977815621728288,0,0,-0.5167503274013401,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,1,0,0,-0.5609748304808925,0,0,1,0,-0.5138442604121946,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1,1.4070401289535792,1,0,0.4838841735057168,0,1,0,1,0,0,0,0,0,1,1.4560258653554325,1,0,0,0.059159876663617626,0,0,0,1,0.4642051153844141,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
1,-0.4166182521483909,2,1,-0.11864418636221165,1,0,1,0,0,0,0,1,0,0,2.490478901085495,0,0,1,1.299429290952638,0,0,0,1,-0.22489061565788096,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,-0.14505017745597304,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.6075482946784755,0,0,0.19138537480100343,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,1.1059078438480414,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1.0423084527331852,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0.38579143553647594,0,0,-0.127703491720877,0,1,1,0,0,0,1,0,0,0,0.7663905082020578,1,0,0,-0.5609748304808925,0,0,1,0,0.3760408686518868,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.4587377707805547,1,0,-0.34915317826603065,0,1,1,0,0,0,1,0,0,0,0.3066336034331411,0,0,1,0.059159876663617626,0,0,0,1,-0.13049141697320477,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.021059759316081925,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.1977792464161545,0,0,-0.04818292246148094,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,0.5579320075808969,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,-0.5625109226365484,1,2,0.17486120182679782,1,0,1,0,0,0,0,1,0,0,2.950235805854412,1,0,0,1.299429290952638,0,0,0,1,-0.2083254749716204,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,0.7505231117568699,0,0,2.427272266793833,1,0,0,1,0,1,0,0,0,0,-0.26806252752800463,0,0,1,-0.5609748304808925,0,0,1,0,1.5090231211580103,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0,0.6775767765127911,1,5,-0.0325807854548906,1,0,1,0,0,0,0,1,0,0,3.18011425823887,0,0,1,3.1598334123861687,1,0,0,0,-0.6408062488870553,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0,-0.2634917367485289,0,0,-0.5202733905963767,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,-0.5219027285925937,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.2827617269755062,1,0,-0.3501597677503268,1,0,1,0,0,1,0,0,0,0,-0.03818407514354631,0,1,0,0.059159876663617626,0,0,0,1,-0.489668855870997,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.19945093326549748,0,0,-0.5061811378162305,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,1,0,-0.5609748304808925,0,0,1,0,-0.489668855870997,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.38579143553647594,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.4166182521483909,1,2,0.6463638217028645,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,0,1,1.299429290952638,0,0,0,1,0.6500287867854591,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0.31284510029239715,1,1,-0.3723047364048422,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,0.6792945838081278,0,0,0,1,-0.5149954701522517,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
0,-0.2707255816602333,1,0,-0.33808069393877294,1,0,1,0,0,0,0,1,0,0,2.605418127277724,0,0,1,0.059159876663617626,0,0,0,1,-0.47585433899031265,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
1,-1.875544957029967,2,1,0.12293728986886505,1,0,0,1,0,1,0,0,0,0,-0.03818407514354631,0,0,1,1.299429290952638,0,0,0,1,0.051399721955805354,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,-0.2707255816602333,0,0,-0.4508187161799421,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.1977792464161545,1,0,-0.37121359340386517,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,1,0,0,0.059159876663617626,0,0,0,1,-0.5137475587940298,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1,0.8964157822450276,1,0,0.3958075936298034,0,1,0,1,0,0,1,0,0,0,0.19169437724091198,0,0,1,0.059159876663617626,0,0,0,1,1.5734924015475238,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
1,-0.7084035931247061,1,1,-0.3452939141832392,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,1,0,0,0.6792945838081278,0,0,0,1,-0.4841039079875613,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
0,-0.6354572578806273,0,0,-0.5040834053309574,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,-0.4848706136744394,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6354572578806273,0,0,-0.33808069393877294,0,1,1,0,0,0,1,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,2.2823961518825246,0,0,-0.011526959801352267,0,1,0,1,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,0.6417769153687302,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1.9906108109062095,0,0,-0.4135749052609844,0,1,1,0,0,0,0,0,1,0,0.19169437724091198,0,1,0,-0.5609748304808925,0,0,1,0,-0.2778462637005042,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,-0.6354572578806273,0,0,0.9072375919899612,1,0,0,1,0,1,0,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,0.35007418175516036,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.2707255816602333,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.19197393390297973,0,0,-0.5065173387039854,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,0,1,0,-0.5609748304808925,0,0,1,0,-0.4904378639773551,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,3.668376521520022,0,0,-0.05824881730444247,0,1,0,1,0,0,1,0,0,0,0.8813297343942869,0,0,1,-0.5609748304808925,0,0,1,0,0.5349078127797564,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1.5529327994417368,0,0,-0.5201888370796958,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.5217093253562642,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0.16695242980423952,0,0,-0.04818292246148094,0,1,0,1,0,0,0,0,1,0,-1.1875763370658379,1,0,0,-0.5609748304808925,0,0,1,0,0.5579320075808969,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.7206151143067979,0,0,1.0721285133703236,0,1,1,0,0,0,1,0,0,0,0.6514512820098286,0,0,1,-0.5609748304808925,0,0,1,0,3.12047305722968,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-1.510813280809573,3,2,-0.10052557564488092,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,0,1,2.5396987052416584,0,1,0,0,-0.6324188636380683,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1,-0.12483291117207568,0,0,-0.40048924196513447,1,0,1,0,0,1,0,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0.16695242980423952,0,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.09400609456016072,1,1,-0.13374302862665394,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,0.6792945838081278,0,0,0,1,-0.443620466268716,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,0.8234694470009487,0,5,0.13677789527793716,1,0,1,0,0,0,0,1,0,0,1.3410866391632035,0,0,1,2.5396987052416584,0,1,0,0,-0.541952964898587,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0,-0.18264288185300817,1,0,-0.33808069393877294,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,0,1,0.059159876663617626,0,0,0,1,-0.47585433899031265,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.7084035931247061,0,0,-0.5040834053309574,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,0,0,1,-0.5609748304808925,0,0,1,0,-0.4848706136744394,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.4166182521483909,0,0,0.7329305173523337,1,0,0,1,0,1,0,0,0,0,-1.0726371108736086,1,0,0,-0.5609748304808925,0,0,1,0,0.7490328244303632,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-2.0214376275181247,3,2,-0.10052557564488092,1,0,1,0,0,1,0,0,0,0,0.3066336034331411,0,0,1,2.5396987052416584,0,1,0,0,-0.6324188636380683,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1,0.0636117882084614,0,0,0.47515905585583773,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.4748952168183109,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1,-2.1126205465732233,2,1,-0.27449846257372224,1,0,1,0,0,1,0,0,0,0,-0.7278194322969213,1,0,0,1.299429290952638,0,0,0,1,-0.6248404499192729,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1,1.3340937937095003,1,0,0.8824936092869934,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,1,0,0,0.059159876663617626,0,0,0,1,0.3312081565351061,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
0,-0.7813499283687849,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.6128802061046921,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1.9176644756621308,0,0,0.05247602596813435,0,1,0,1,0,0,0,0,1,0,-0.03818407514354631,1,0,0,-0.5609748304808925,0,0,1,0,0.7881739555923022,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0.4111038138661714,0,0,-0.5102074957534151,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.4988785337914532,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.4895645873924697,0,0,-0.5102074957534151,1,0,1,0,0,1,0,0,0,0,0.3066336034331411,0,0,1,-0.5609748304808925,0,0,1,0,-0.4988785337914532,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.2307330428322516,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.8542962636128637,0,1,-0.19917134510590387,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,0,1,0.059159876663617626,0,0,0,1,-0.3169873948624431,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,-0.6354572578806273,0,0,-0.4924250859238393,0,1,1,0,0,0,1,0,0,0,0.5365120558175994,0,0,1,-0.5609748304808925,0,0,1,0,-0.4582039912557584,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.4641549472824487,0,0,-0.5045867000731054,1,0,1,0,0,1,0,0,0,0,0.07675515104868284,0,1,0,-0.5609748304808925,0,0,1,0,-0.48602182341449635,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.8542962636128637,0,0,-0.5263129275021535,1,0,1,0,0,1,0,0,0,0,-0.03818407514354631,0,1,0,-0.5609748304808925,0,0,1,0,-0.535717245473278,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.4166182521483909,2,0,0.8174840340332106,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,0.6792945838081278,0,0,0,1,-0.16963254813514372,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.48585127156504504,0,0,-0.5032459228800229,0,1,1,0,0,0,1,0,0,0,-0.4979409799124629,0,0,1,-0.5609748304808925,0,0,1,0,-0.4829550006669844,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.16695242980423952,1,1,-0.3501597677503268,1,0,1,0,0,0,0,1,0,0,0.3066336034331411,0,1,0,0.6792945838081278,0,0,0,1,-0.489668855870997,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0,-0.4895645873924697,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,2.0635571461502886,0,2,1.6182259687908003,0,1,0,1,0,0,1,0,0,0,0.07675515104868284,1,0,0,0.6792945838081278,0,0,0,1,0.8921665687774536,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1,1.479986464197658,2,0,2.0284111836414827,0,1,1,0,0,0,0,0,1,0,-0.03818407514354631,0,0,1,0.6792945838081278,0,0,0,1,2.2306397598837564,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
0,0.7505231117568699,0,0,-0.5167503274013401,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,1,0,0,-0.5609748304808925,0,0,1,0,-0.5138442604121946,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,1.2611474584654216,0,0,-0.147080339293578,0,1,0,1,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,0.3317192936596912,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0.4587377707805547,0,0,-0.5112986387543922,0,1,1,0,0,0,1,0,0,0,-1.0726371108736086,0,0,1,-0.5609748304808925,0,0,1,0,-0.5013743565078969,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.7084035931247061,1,0,-0.5026580746211939,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,0.059159876663617626,0,0,0,1,-0.48161038769059783,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0,0.16695242980423952,2,0,0.8174840340332106,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,0.6792945838081278,0,0,0,1,-0.16963254813514372,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.3436719169043121,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,0.19169437724091198,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.44041265197800705,0,0,-0.5056778430740825,0,1,1,0,0,0,1,0,0,0,-0.38300175372023376,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.9693621174891064,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,-0.9576978846813795,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0.5003171818696797,1,0,0.3846505557858648,1,0,0,1,0,0,0,1,0,0,2.605418127277724,0,0,1,0.059159876663617626,0,0,0,1,0.3507142543706322,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
1,0.7505231117568699,1,1,0.12293728986886505,1,0,1,0,0,0,0,1,0,0,4.099628067776703,0,0,1,0.6792945838081278,0,0,0,1,0.051399721955805354,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,0.09400609456016072,1,0,0.3846505557858648,0,1,0,1,0,0,1,0,0,0,-0.6128802061046921,0,0,1,0.059159876663617626,0,0,0,1,1.5479723840299395,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2.938913169079234,0,0,-0.4508187161799421,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.3630357844647241,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0.09400609456016072,0,0,-0.40048924196513447,0,1,1,0,0,0,1,0,0,0,-0.7278194322969213,0,0,1,-0.5609748304808925,0,0,1,0,-0.2479148104590215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0.34506306502519835,0,0,-0.2322144319070096,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,0.13698807868772092,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.8542962636128637,0,0,-0.5056778430740825,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,-0.5609748304808925,0,0,1,0,-0.48851764613093995,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.3801450845263515,0,0,-0.5001416009104536,0,1,1,0,0,0,1,0,0,0,0.4215728296253703,0,0,1,-0.5609748304808925,0,0,1,0,-0.47585433899031265,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.8542962636128637,0,0,-0.4640714733301853,1,0,1,0,0,1,0,0,0,0,-0.38300175372023376,0,0,1,-0.5609748304808925,0,0,1,0,-0.3933494393399058,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0.9693621174891064,1,6,0.2819784283876572,1,0,1,0,0,0,0,1,0,0,1.3410866391632035,0,0,1,3.779968119530679,1,0,0,0,-0.48659896323084495,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
1,0.4587377707805547,0,1,9.651901196475078,0,1,0,1,0,0,1,0,0,0,0.8813297343942869,1,0,0,0.059159876663617626,0,0,0,1,7.017434326786315,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
0,0.41396956275075997,0,0,-0.4983800693129353,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,0,1,0,-0.5609748304808925,0,0,1,0,-0.47182510490011315,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.1977792464161545,0,0,0.8824936092869934,0,1,0,1,0,0,1,0,0,0,-0.8427586584891503,1,0,0,-0.5609748304808925,0,0,1,0,0.3312081565351061,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.7084035931247061,0,0,-0.476486748029494,0,1,1,0,0,0,1,0,0,0,-0.03818407514354631,0,0,1,-0.5609748304808925,0,0,1,0,-0.4217474812076325,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-1.1460816045891788,5,2,0.2819784283876572,0,1,1,0,0,0,1,0,0,0,0.07675515104868284,0,0,1,3.779968119530679,1,0,0,0,-0.48659896323084495,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,2.209449816638446,1,1,0.12293728986886505,0,1,1,0,0,0,1,0,0,0,0.996268960586516,0,0,1,0.6792945838081278,0,0,0,1,0.051399721955805354,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,-0.3436719169043121,1,2,0.17486120182679782,0,1,1,0,0,0,1,0,0,0,1.3410866391632035,1,0,0,1.299429290952638,0,0,0,1,-0.2083254749716204,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,-1.1460816045891788,4,1,0.13677789527793716,0,1,1,0,0,0,1,0,0,0,-0.15312330133577545,0,0,1,2.5396987052416584,0,1,0,0,-0.541952964898587,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,-0.7813499283687849,0,0,-0.457446101344548,0,1,1,0,0,0,1,0,0,0,-0.8427586584891503,0,0,1,-0.5609748304808925,0,0,1,0,-0.37819491432179503,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.8542962636128637,0,0,-0.5052591018486152,0,1,1,0,0,0,1,0,0,0,0.5365120558175994,0,0,1,-0.5609748304808925,0,0,1,0,-0.48755983962721255,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-1.0731352693451002,0,1,3.59239959486663,1,0,0,1,0,1,0,0,0,0,0.6514512820098286,0,0,1,0.059159876663617626,0,0,0,1,2.397373303902016,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1,0.09400609456016072,1,0,0.4853095042154801,0,1,0,1,0,0,1,0,0,0,-0.03818407514354631,0,0,1,0.059159876663617626,0,0,0,1,0.46583522837633484,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
1,-1.875544957029967,0,1,-0.39210032520301036,1,0,1,0,0,1,0,0,0,0,-0.9576978846813795,1,0,0,0.059159876663617626,0,0,0,1,-0.22872644651175095,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0.09911233802724627,0,0,0.47515905585583773,0,1,1,0,0,0,1,0,0,0,-1.1875763370658379,0,0,1,-0.5609748304808925,0,0,1,0,-0.4748952168183109,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
